Id,Email,Status,Type,Date,Region,Files,Viewable,Original_Index,Filename,Full Path,Found
617420,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0180_20240509tb.txt,checked,4585,SY0180_20240509tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SY0180_20240509tb.txt,Yes
617419,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU16-1_20240509lei.zip,checked,4586,6aSU16-1_20240509lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\6aSU16-1_20240509lei.zip,Yes
617419,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU16-1_20240509.pdf,checked,4586,Report_Topo_6aSU16-1_20240509.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\Report_Topo_6aSU16-1_20240509.pdf,Yes
617419,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0179_20240509tb.asc,checked,4586,SY0179_20240509tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SY0179_20240509tb.asc,Yes
617419,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0179_20240509tb.txt,checked,4586,SY0179_20240509tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SY0179_20240509tb.txt,Yes
617418,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU16-1_20240509lei.zip,checked,4587,6aSU16-1_20240509lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\6aSU16-1_20240509lei.zip,Yes
617418,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU16-1_20240509.pdf,checked,4587,Report_Topo_6aSU16-1_20240509.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\Report_Topo_6aSU16-1_20240509.pdf,Yes
617418,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0080_20240509tb.asc,checked,4587,SY0080_20240509tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SY0080_20240509tb.asc,Yes
617418,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0080_20240509tb.txt,checked,4587,SY0080_20240509tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SY0080_20240509tb.txt,Yes
617417,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU16-1_20240509lei.zip,checked,4588,6aSU16-1_20240509lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\6aSU16-1_20240509lei.zip,Yes
617417,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU16-1_20240509.pdf,checked,4588,Report_Topo_6aSU16-1_20240509.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\Report_Topo_6aSU16-1_20240509.pdf,Yes
617417,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0079_20240509tb.asc,checked,4588,SY0079_20240509tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SY0079_20240509tb.asc,Yes
617417,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0079_20240509tb.txt,checked,4588,SY0079_20240509tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SY0079_20240509tb.txt,Yes
617416,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU16-1_20240509lei.zip,checked,4589,6aSU16-1_20240509lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\6aSU16-1_20240509lei.zip,Yes
617416,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU16-1_20240509.pdf,checked,4589,Report_Topo_6aSU16-1_20240509.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\Report_Topo_6aSU16-1_20240509.pdf,Yes
617416,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX9980_20240509tb.asc,checked,4589,SX9980_20240509tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SX9980_20240509tb.asc,Yes
617416,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX9980_20240509tb.txt,checked,4589,SX9980_20240509tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\SX9980_20240509tb.txt,Yes
617415,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU16-1_20240509lei.zip,checked,4590,6aSU16-1_20240509lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\6aSU16-1_20240509lei.zip,Yes
617415,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU16-1_20240509.pdf,checked,4590,Report_Topo_6aSU16-1_20240509.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\Report_Topo_6aSU16-1_20240509.pdf,Yes
617415,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU16-1_20240509tp.txt,checked,4590,6aSU16-1_20240509tp.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20240509tb\Batch\6aSU16-1_20240509tp.txt,Yes
617414,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU12_20240510lei.zip,checked,4591,6aSU12_20240510lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\6aSU12_20240510lei.zip,Yes
617414,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU12_20240510.pdf,checked,4591,Report_Topo_6aSU12_20240510.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\Report_Topo_6aSU12_20240510.pdf,Yes
617414,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0782_20240510tb.asc,checked,4591,SY0782_20240510tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\SY0782_20240510tb.asc,Yes
617414,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0782_20240510tb.txt,checked,4591,SY0782_20240510tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\SY0782_20240510tb.txt,Yes
617413,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU12_20240510lei.zip,checked,4592,6aSU12_20240510lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\6aSU12_20240510lei.zip,Yes
617413,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU12_20240510.pdf,checked,4592,Report_Topo_6aSU12_20240510.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\Report_Topo_6aSU12_20240510.pdf,Yes
617413,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0781_20240510tb.asc,checked,4592,SY0781_20240510tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\SY0781_20240510tb.asc,Yes
617413,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY0781_20240510tb.txt,checked,4592,SY0781_20240510tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\SY0781_20240510tb.txt,Yes
617412,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU12_20240510lei.zip,checked,4593,6aSU12_20240510lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\6aSU12_20240510lei.zip,Yes
617412,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU12_20240510.pdf,checked,4593,Report_Topo_6aSU12_20240510.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\Report_Topo_6aSU12_20240510.pdf,Yes
617412,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU12_20240510tp.txt,checked,4593,6aSU12_20240510tp.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU12_BudleighSaltertonEast\6aSU12_20240510tb\Batch\6aSU12_20240510tp.txt,Yes
617411,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU10_20240426lei.zip,checked,4594,6aSU10_20240426lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\6aSU10_20240426lei.zip,Yes
617411,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU10_20240426.pdf,checked,4594,Report_Topo_6aSU10_20240426.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\Report_Topo_6aSU10_20240426.pdf,Yes
617411,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1387_20240426tb.asc,checked,4594,SY1387_20240426tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1387_20240426tb.asc,Yes
617411,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1387_20240426tb.txt,checked,4594,SY1387_20240426tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1387_20240426tb.txt,Yes
617410,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU10_20240426lei.zip,checked,4595,6aSU10_20240426lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\6aSU10_20240426lei.zip,Yes
617410,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU10_20240426.pdf,checked,4595,Report_Topo_6aSU10_20240426.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\Report_Topo_6aSU10_20240426.pdf,Yes
617410,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1287_20240426tb.asc,checked,4595,SY1287_20240426tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1287_20240426tb.asc,Yes
617410,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1287_20240426tb.txt,checked,4595,SY1287_20240426tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1287_20240426tb.txt,Yes
617409,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU10_20240426lei.zip,checked,4596,6aSU10_20240426lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\6aSU10_20240426lei.zip,Yes
617409,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU10_20240426.pdf,checked,4596,Report_Topo_6aSU10_20240426.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\Report_Topo_6aSU10_20240426.pdf,Yes
617409,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1286_20240426tb.asc,checked,4596,SY1286_20240426tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1286_20240426tb.asc,Yes
617409,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1286_20240426tb.txt,checked,4596,SY1286_20240426tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1286_20240426tb.txt,Yes
617408,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU10_20240426lei.zip,checked,4597,6aSU10_20240426lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\6aSU10_20240426lei.zip,Yes
617408,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU10_20240426.pdf,checked,4597,Report_Topo_6aSU10_20240426.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\Report_Topo_6aSU10_20240426.pdf,Yes
617408,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1186_20240426tb.asc,checked,4597,SY1186_20240426tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1186_20240426tb.asc,Yes
617408,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY1186_20240426tb.txt,checked,4597,SY1186_20240426tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\SY1186_20240426tb.txt,Yes
617407,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU10_20240426lei.zip,checked,4598,6aSU10_20240426lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\6aSU10_20240426lei.zip,Yes
617407,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU10_20240426.pdf,checked,4598,Report_Topo_6aSU10_20240426.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\Report_Topo_6aSU10_20240426.pdf,Yes
617407,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU10_20240426tp.txt,checked,4598,6aSU10_20240426tp.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU10_Sidmouth\6aSU10_20240426tb\Batch\6aSU10_20240426tp.txt,Yes
617406,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU4_20240423lei.zip,checked,4599,6aSU4_20240423lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\6aSU4_20240423lei.zip,Yes
617406,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU4_20240423.pdf,checked,4599,Report_Topo_6aSU4_20240423.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\Report_Topo_6aSU4_20240423.pdf,Yes
617406,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY4690_20240423tb.asc,checked,4599,SY4690_20240423tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\SY4690_20240423tb.asc,Yes
617406,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY4690_20240423tb.txt,checked,4599,SY4690_20240423tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\SY4690_20240423tb.txt,Yes
617405,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU4_20240423lei.zip,checked,4600,6aSU4_20240423lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\6aSU4_20240423lei.zip,Yes
617405,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU4_20240423.pdf,checked,4600,Report_Topo_6aSU4_20240423.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\Report_Topo_6aSU4_20240423.pdf,Yes
617405,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY4590_20240423tb.asc,checked,4600,SY4590_20240423tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\SY4590_20240423tb.asc,Yes
617405,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY4590_20240423tb.txt,checked,4600,SY4590_20240423tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\SY4590_20240423tb.txt,Yes
617404,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU4_20240423lei.zip,checked,4601,6aSU4_20240423lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\6aSU4_20240423lei.zip,Yes
617404,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU4_20240423.pdf,checked,4601,Report_Topo_6aSU4_20240423.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\Report_Topo_6aSU4_20240423.pdf,Yes
617404,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU4_20240423tp.txt,checked,4601,6aSU4_20240423tp.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU4_WestBay\6aSU4_20240423tb\Batch\6aSU4_20240423tp.txt,Yes
617403,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU3-5_20240423lei.zip,checked,4602,6aSU3-5_20240423lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-5_BurtonFreshwater\6aSU3-5_20240423tb\Batch\6aSU3-5_20240423lei.zip,Yes
617403,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU3-5_20240423.pdf,checked,4602,Report_Topo_6aSU3-5_20240423.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-5_BurtonFreshwater\6aSU3-5_20240423tb\Batch\Report_Topo_6aSU3-5_20240423.pdf,Yes
617403,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY4789_20240423tb.asc,checked,4602,SY4789_20240423tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-5_BurtonFreshwater\6aSU3-5_20240423tb\Batch\SY4789_20240423tb.asc,Yes
617403,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SY4789_20240423tb.txt,checked,4602,SY4789_20240423tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-5_BurtonFreshwater\6aSU3-5_20240423tb\Batch\SY4789_20240423tb.txt,Yes
617402,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU3-5_20240423lei.zip,checked,4603,6aSU3-5_20240423lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-5_BurtonFreshwater\6aSU3-5_20240423tb\Batch\6aSU3-5_20240423lei.zip,Yes
617402,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU3-5_20240423.pdf,checked,4603,Report_Topo_6aSU3-5_20240423.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-5_BurtonFreshwater\6aSU3-5_20240423tb\Batch\Report_Topo_6aSU3-5_20240423.pdf,Yes
617402,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU3-5_20240423tp.txt,checked,4603,6aSU3-5_20240423tp.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-5_BurtonFreshwater\6aSU3-5_20240423tb\Batch\6aSU3-5_20240423tp.txt,Yes
617401,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6bSU26-3_20240409lei.zip,checked,4604,6bSU26-3_20240409lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\6bSU26-3_20240409lei.zip,Yes
617401,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6bSU26-3_20240409.pdf,checked,4604,Report_Topo_6bSU26-3_20240409.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\Report_Topo_6bSU26-3_20240409.pdf,Yes
617401,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX8139_20240409tb.asc,checked,4604,SX8139_20240409tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\SX8139_20240409tb.asc,Yes
617401,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX8139_20240409tb.txt,checked,4604,SX8139_20240409tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\SX8139_20240409tb.txt,Yes
617400,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6bSU26-3_20240409lei.zip,checked,4605,6bSU26-3_20240409lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\6bSU26-3_20240409lei.zip,Yes
617400,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6bSU26-3_20240409.pdf,checked,4605,Report_Topo_6bSU26-3_20240409.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\Report_Topo_6bSU26-3_20240409.pdf,Yes
617400,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX8138_20240409tb.asc,checked,4605,SX8138_20240409tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\SX8138_20240409tb.asc,Yes
617400,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX8138_20240409tb.txt,checked,4605,SX8138_20240409tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\SX8138_20240409tb.txt,Yes
617399,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6bSU26-3_20240409lei.zip,checked,4606,6bSU26-3_20240409lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\6bSU26-3_20240409lei.zip,Yes
617399,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6bSU26-3_20240409.pdf,checked,4606,Report_Topo_6bSU26-3_20240409.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\Report_Topo_6bSU26-3_20240409.pdf,Yes
617399,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6bSU26-3_20240409tp.txt,checked,4606,6bSU26-3_20240409tp.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU26-3_Hallsands\6bSU26-3_20240409tb\Batch\6bSU26-3_20240409tp.txt,Yes
617398,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6bSU25-2_20240409lei.zip,checked,4607,6bSU25-2_20240409lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU25-2_BlackpoolSands\6bSU25-2_20240409tb\Batch\6bSU25-2_20240409lei.zip,Yes
617398,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6bSU25-2_20240409.pdf,checked,4607,Report_Topo_6bSU25-2_20240409.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU25-2_BlackpoolSands\6bSU25-2_20240409tb\Batch\Report_Topo_6bSU25-2_20240409.pdf,Yes
617398,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX8547_20240409tb.asc,checked,4607,SX8547_20240409tb.asc,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU25-2_BlackpoolSands\6bSU25-2_20240409tb\Batch\SX8547_20240409tb.asc,Yes
617398,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,SX8547_20240409tb.txt,checked,4607,SX8547_20240409tb.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU25-2_BlackpoolSands\6bSU25-2_20240409tb\Batch\SX8547_20240409tb.txt,Yes
617397,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6bSU25-2_20240409lei.zip,checked,4608,6bSU25-2_20240409lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU25-2_BlackpoolSands\6bSU25-2_20240409tb\Batch\6bSU25-2_20240409lei.zip,Yes
617397,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6bSU25-2_20240409.pdf,checked,4608,Report_Topo_6bSU25-2_20240409.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU25-2_BlackpoolSands\6bSU25-2_20240409tb\Batch\Report_Topo_6bSU25-2_20240409.pdf,Yes
617397,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6bSU25-2_20240409tp.txt,checked,4608,6bSU25-2_20240409tp.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU25-2_BlackpoolSands\6bSU25-2_20240409tb\Batch\6bSU25-2_20240409tp.txt,Yes
617396,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU3-3_20240423lei.zip,checked,4609,6aSU3-3_20240423lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-3_TheHive\6aSU3-3_20240423tip\Batch\6aSU3-3_20240423lei.zip,Yes
617396,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,Report_Topo_6aSU3-3_20240423.pdf,checked,4609,Report_Topo_6aSU3-3_20240423.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-3_TheHive\6aSU3-3_20240423tip\Batch\Report_Topo_6aSU3-3_20240423.pdf,Yes
617396,szh@noc.soton.ac.uk,submitted,topographic,2024-09-23,South West,6aSU3-3_20240423tip.txt,checked,4609,6aSU3-3_20240423tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU3-3_TheHive\6aSU3-3_20240423tip\Batch\6aSU3-3_20240423tip.txt,Yes
